Economy,Economy Code,ISO Code,Region,Income Group,Report Year,PARENTHOOD SCORE,Is paid leave of at least 14 weeks available to mothers?,Score,Legal Basis,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Score,Legal Basis,Is there paid leave available to fathers?,Score,Legal Basis,Length of paid paternity leave,Is there paid parental leave?,Score,Legal Basis,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,Score,Legal Basis
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2021,80,Yes,1,"Law on Social Insurance, Art. 27",365,Yes,1,"Law on Social Insurance, Arts. 6-8",Yes,1,"Law No. 7961 of 12 July 1995, Art. 96",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Law No. 7961 of 12 July 1995, Art. 105/a"
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2022,80,Yes,1,"Law on Social Insurance, Art. 27",365,Yes,1,"Law on Social Insurance, Arts. 6-8",Yes,1,"Law No. 7961 of 12 July 1995, Art. 96",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Law No. 7961 of 12 July 1995, Art. 105/a"
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2023,80,Yes,1,"Law on Social Insurance, Art. 27",365,Yes,1,"Law on Social Insurance, Arts. 6-8",Yes,1,"Law No. 7961 of 12 July 1995, Art. 96",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Law No. 7961 of 12 July 1995, Art. 105/a(2) and 107"
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1971,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1972,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1973,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1974,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1975,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1976,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1977,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1978,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1979,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1980,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1981,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1982,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1983,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1984,20,No,0,"Ordinance No. 31/75 of 1975, Art. 24",84,Yes,1,"Ordinance No. 31/75 of 1975, Art. 24",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1985,40,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1986,40,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1987,40,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1988,40,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1989,40,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1990,40,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1991,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1992,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1993,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1994,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1995,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1996,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1997,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1998,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1999,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2000,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2001,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2002,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2003,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2004,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2005,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2006,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2007,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2008,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2009,60,Yes,1,"Loi No. 83-11 du 2 juillet 1983, Arts. 28 et 29",98,Yes,1,"Loi n° 83-11 du 2 juillet 1983 relative aux assurances sociales, Art. 72 (see also Art. 26)",Yes,1,"Loi No. 90-11 du 21 avril 1990, Art. 54",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
